"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
103449,70500,96164.9,85629,59140,94889.8,1245.45,0.277
92820.2,65977,92199.8,67053.5,48788,90071.7,1947.18,0.277
89778.2,65313,90084.8,63012.2,46741,88350,795.57,0.282
107371,81251,86603.8,78366.8,64219,79973.9,777.63,0.282
62486.6,41780,98016.4,67539.3,44940,98492.5,1985.13,0.282
91638,69573,86320.7,81363.4,61629,86521.5,906.66,0.282
71989.9,48906,96469.4,68927.5,47639,94822.2,1269.6,0.283
85494.2,55596,100780,80623.7,51329,102939,1022.58,0.284
129579,88826,95603.7,108559,71219,99896.5,989.46,0.285
72188.6,46769,101156,70379.3,45829,100643,551.31,0.285
91134.7,59901,99707.9,74595.2,53901,90697.2,759.69,0.288
112851,78933,93697.5,105351,71501,96561.7,1745.01,0.293
76235,57348,87119.7,48809.9,40296,79382.7,1537.32,0.296
67196.2,46313,95087.1,67479.2,47252,93590.1,1756.05,0.298
110224,75675,95456.2,84672,61967,89548.7,699.66,0.299
85303.4,54937,101761,60659.3,41257,96356.2,2085.18,0.299
67741.2,47143,94170.7,58683.1,45611,84318.6,182.85,0.3
71105,53732,86725.6,109611,84552,84958.9,490.59,0.301
72751.7,47241,100926,65320.9,42381,101009,1270.98,0.302
63060.5,41584,99382.8,89973.9,64780,91023.9,1934.07,0.306
73128.2,44985,106536,69939.1,46452,98672.4,1291.68,0.308
62920.1,43901,93928,62920.4,47437,86926.9,305.67,0.31
84918.2,60248,92371.6,58009,43672,87050.7,1121.25,0.31
62768.9,35589,115587,114176,72969,102546,772.11,0.313
75553.2,49304,100427,66401.5,44965,96779.4,1889.91,0.314
89762.4,59664,98596.6,69083.5,47668,94978.9,1414.5,0.317
75789.4,51260,96896.8,72208.5,49041,96495.9,1863,0.317
113458,76629,97033.2,114340,79537,94212.5,1068.81,0.318
154758,107287,94533.2,97975.2,69403,92516.2,438.84,0.319
71275,45959,101636,50294.8,35055,94027.1,534.75,0.32
83346.5,49965,109320,81898.2,56208,95489.6,1877.49,0.326
65695.7,46672,92248.7,62306.3,47112,86672.3,1591.83,0.327
68160.2,47271,94496.6,53504,39103,89671.8,834.21,0.33
72638.6,47677,99847.9,58663.8,38944,98721,1207.5,0.333
96125,62010,101591,76172.5,49786,100270,1315.14,0.334
89836.6,69645,84536.3,71833.1,57184,82324.7,936.33,0.336
95890.3,71188,88277.1,46459.1,38404,79281.9,1037.76,0.336
71242.6,48833,95610.6,70028.8,50973,90036,1455.21,0.337
99867.6,72660,90076,84017.2,66032,83386.1,1556.64,0.338
63937.4,40612,103176,66832,48948,89480.8,2003.76,0.34
60756.5,44629,89218.6,69935,56966,80456,164.22,0.341
75739,49361,100558,78829,56177,91961.8,834.9,0.346
125064,87941,93201.1,62957.7,46761,88235.8,1106.76,0.348
76444.6,51524,97233.7,72542.5,50232,94643.7,707.94,0.348
76446.7,46589,107536,59444.9,38553,101050,2172.12,0.348
70466.4,49012,94223.6,73048.2,52484,91214.2,792.81,0.352
80535.6,53169,99268,66571.2,48125,90655.8,2142.45,0.353
74119,45820,106012,89853.2,57729,102004,1768.47,0.354
54428.4,40727,87583.7,92288.9,77499,78042.9,584.43,0.355
89840.2,61414,95870.1,87826,64126,89757.1,1227.51,0.359
101218,68228,97224.7,65131.9,45016,94821.4,1365.51,0.362
49939.2,32896,99489.8,72397.6,48920,96987.9,1729.14,0.362
57021.8,36460,102495,73583,48469,99493.2,1291.68,0.363
76446.7,51511,97261,75524,56491,87616.4,368.46,0.363
98065.4,68240,94179.6,62491.9,44644,91736.2,1393.8,0.364
72106.6,51829,91176.3,48122,35377,89146.1,2161.77,0.365
107040,78241,89658.1,72284.4,49309,96072.3,1778.82,0.365
98591,63110,102381,80819.7,55178,95991.2,983.25,0.369
58025.5,43401,87619.2,63482.1,49316,84361.3,1244.76,0.372
70037.3,43174,106313,52751.2,33630,102798,1203.36,0.373
132987,83904,103874,74758,50328,97348.3,1507.65,0.376
101148,69755,95030.7,130626,97958,87391.6,561.66,0.377
73899.4,50768,95396.1,62705.8,46260,88834.6,1131.6,0.38
142217,95279,97821.2,113947,76866,97151,2001,0.381
95916.2,58092,108207,37513.2,24449,100555,1304.79,0.381
86400,56122,100893,87516.1,56675,101199,1505.58,0.382
98485.9,75076,85971.2,63636.6,49648,84001.2,629.97,0.388
81519.8,52036,102669,77590.5,50908,99885.5,937.02,0.39
104309,73016,93623.5,71468.1,51765,90480.7,1092.96,0.394
51457,38568,87437.3,101411,82197,80855.1,1629.78,0.395
79740,51494,101484,69367.1,48318,94085.9,1127.46,0.396
42663.6,36407,76798.5,87711.4,79871,71969.2,81.42,0.396
83791.4,56881,96541.1,55906.6,43329,84559.8,750.03,0.398
71483.8,46767,100172,58898.4,41074,93975.9,480.24,0.401
76447.4,55177,90799.8,49689.7,37860,86013.3,881.82,0.402
118945,83825,92993.8,88386.9,65089,88993.9,742.44,0.402
76055,50213,99264,73149.7,50313,95282.3,291.18,0.402
69304.3,47921,94779.5,56448.9,40513,91314.8,1936.83,0.403
80997.8,49046,108231,88701.6,56702,102521,1588.38,0.409
124055,89293,91049,115260,86237,87592.4,1540.77,0.409
107094,81448,86171.3,68737.1,52673,85523,1951.32,0.41
59866.6,41882,93677.8,60759.3,43987,90525,292.56,0.41
109730,81297,88456.8,76471.3,62925,79644.4,485.07,0.411
123312,91424,88394.1,97592.2,69208,92414.2,1454.52,0.411
81110.2,58073,91533.7,34484.1,26628,84871.3,1342.74,0.418
77559.1,51388,98912.5,68472.1,48904,91759.2,2121.75,0.418
77379.1,51174,99095.6,80044.8,57786,90780.1,1887.84,0.418
118912,80845,96394.2,81916.8,58608,91600.1,343.62,0.419
76895.3,54167,93034.7,60732.4,45727,87041.8,253.23,0.419
112213,78884,93225.2,79093.3,54392,95298.2,1526.28,0.421
111495,73598,99281.6,100115,63511,103307,1702.92,0.422
132433,90524,95876.7,81534.5,57185,93441.4,648.6,0.422
61769.5,48722,83086.2,145190,118722,80146.9,1016.37,0.426
72724.3,53693,88765,80216.6,59760,87969.8,762.45,0.43
81899.3,52909,101445,71603.4,47664,98451.6,1702.92,0.431
68278.3,44568,100401,60554.4,43653,90910,407.1,0.433
85268.9,62321,89667.7,58779,44497,86570.8,830.07,0.438
103010,70538,95705.1,74265.4,51699,94142.2,983.25,0.44
89438.4,64472,90914.4,84872.8,65125,85408.4,339.48,0.442
68467,43573,102978,58840.4,39305,98108.8,462.3,0.442
94248,72020,85762.8,56267.4,45216,81553.9,209.07,0.444
104994,74852,91926.6,89791.8,65304,90110.8,1776.75,0.447
56502.7,41056,90193,73312.5,56712,84719.4,654.12,0.451
71071.2,54487,85483.2,64350.8,54895,76824.7,376.05,0.455
80487.4,56517,93331.6,69237.4,50177,90430.7,1156.44,0.457
60403,43672,90643.2,74684.9,55704,87867.1,1223.37,0.457
68742.7,43752,102970,63842.2,42572,98279.8,535.44,0.458
128215,80655,104181,89382.6,60642,96596.1,667.92,0.458
69796.8,44089,103749,69403.6,46228,98391.4,345.69,0.459
92909.5,61753,98601.2,103330,74068,91426.9,1259.25,0.461
108008,61236,115592,122703,80548,99834.8,1490.4,0.464
67392,48568,90936.5,61973.7,49260,82450.5,734.16,0.465
131326,89368,96304.8,116745,75057,101935,1010.16,0.467
97185.6,69543,91585.9,56605.5,40859,90792.7,151.11,0.474
82635.1,58484,92599.3,66546.4,49396,88290.2,1889.91,0.479
82285.2,57908,93124.3,66614,47448,92008.4,961.86,0.48
66955.7,46152,95077.3,54211.2,38648,91926.8,707.94,0.483
115702,82896,91471.7,81662.9,60524,88425.4,1154.37,0.483
113871,81819,91209.2,94529.3,69494,89145.4,1247.52,0.488
144130,100696,93804.4,96304,65921,95741.5,1800.9,0.489
143361,88574,106073,67468.2,46051,96015.2,1813.32,0.489
152922,105724,94792.7,70808.5,50533,91831.2,868.71,0.49
93944.9,73687,83553,76136.7,59359,84059.6,1629.78,0.493
59051.5,41915,92329.7,68679.1,50038,89950.8,1194.39,0.494
78674.4,50813,101470,68102.3,44681,99889.3,1789.86,0.495
74597,47141,103706,49646.9,33149,98152.5,1236.48,0.495
108266,69259,102446,77183.4,52550,96256.7,222.87,0.496
82771.9,63113,85949.7,45875.3,37876,79377.1,675.51,0.498
90450,67457,87874.2,48521.5,37421,84976.5,273.93,0.499
124159,86124,94478.7,83741.2,61148,89750.5,1205.43,0.51
78426,51809,99205.3,70353.8,49101,93902.5,747.27,0.511
65148.5,43917,97219.1,80623.7,60889,86776.9,1314.45,0.511
68298.5,43084,103890,63666.3,42024,99287,546.48,0.513
102413,72151,93023.3,76109.8,54127,92152.3,1226.82,0.516
109303,65236,109806,93142.4,59680,102282,1727.76,0.516
114741,77248,97344.2,107073,74900,93686.6,926.67,0.517
65859.1,45769,94302.8,76030.4,54724,91052,1284.78,0.517
79484.4,63826,81613.9,77278.6,62682,80797.2,347.07,0.523
62208.7,43289,94178.9,59361.4,43273,89901.5,1486.95,0.523
117644,84912,90798.7,103588,70808,95875,1408.29,0.524
81898.6,54265,98909.1,64706.1,46548,91101.2,1799.52,0.525
71259.8,45304,103083,45918.1,29752,101146,253.23,0.525
80915,59341,89362.3,54347.9,40624,87675.8,1168.86,0.529
68335.9,48192,92929.6,56453.7,40424,91523.6,1464.87,0.532
84684.2,53973,102827,82505.4,53669,100749,1626.33,0.533
113136,84501,87744.1,68036.8,52629,84722.4,2154.18,0.533
80403.1,56217,93731.4,48998.3,36420,88170,1255.11,0.538
75103.2,50951,96601.9,53395.6,38095,91858.2,1327.56,0.539
63120.2,38553,107298,63734.6,43812,95337.1,1264.77,0.54
77526,56196,90411.1,68773,53936,83564,866.64,0.54
66514.3,43868,99368.2,106470,68088,102480,952.2,0.543
74609.3,55032,88850,59859.6,45132,86921.8,714.84,0.544
83215.4,65361,83438.2,59583.6,49305,79198.2,1339.29,0.545
73389.6,47433,101399,79077.5,53444,96969.2,414.69,0.546
85278.2,63392,88162.5,42832.4,34236,81991.7,215.28,0.55
95926.3,68118,92290.2,75388.7,54986,89853.3,312.57,0.552
90573.8,69788,85055.4,50029.8,32876,99731,1282.71,0.552
59024.2,40609,95254.9,69202.2,53693,84466,1745.01,0.554
96117.1,56236,112012,71436.4,45329,103282,1668.42,0.554
81624.2,61008,87682.4,49853.9,38284,85341.8,1097.1,0.557
69620.4,44496,102541,56717.3,37024,100395,100.74,0.557
83368.8,62184,87862.8,51106.9,40149,83422.8,742.44,0.56
66960,43948,99851.9,65496.2,43461,98763.4,523.71,0.56
64081.4,48437,86703.2,86243.8,67837,83318.4,272.55,0.56
87314.4,62652,91333.7,94627.3,74456,83290.7,670.68,0.56
91368.7,69537,86111.6,82016.2,64109,83841.7,491.97,0.562
118686,79809,97459.9,61445.9,40221,100120,1068.81,0.564
79454.9,48712,106897,77126.8,49368,102386,1299.96,0.565
81753.1,56028,95626.7,62944.6,46149,89387.3,587.19,0.566
63032.4,42394,97440.5,76689.4,53943,93170.8,1602.87,0.569
80097.1,52935,99164,102404,71855,93398.8,416.76,0.572
66517.2,43586,100015,54797,39310,91355.3,486.45,0.573
68770.1,43519,103562,73237.3,47234,101615,305.67,0.575
75206.2,53849,91528.4,83537.6,61588,88892.7,1093.65,0.575
82707.1,56493,95946.3,92246.8,62029,97462.3,819.03,0.578
90559.4,65553,90536,62166.2,46505,87606.2,702.42,0.579
129535,93673,90626.1,99909.2,74265,88166.1,1333.08,0.581
90301.7,54940,107718,125212,79717,102937,444.36,0.584
66275.3,38432,113016,65952.3,43104,100275,1119.18,0.588
64518.5,45249,93444.8,66050.9,47377,91367.4,1896.12,0.589
68001.8,46294,96266.7,84770,56970,97516,1664.97,0.592
94355.3,67496,91615.3,83134.6,63697,85534.8,1831.95,0.599
107926,77870,90831.2,114969,82099,91774.8,1466.25,0.603
82213.9,60252,89423.9,59315.2,43957,88433.7,1346.19,0.609
86568.5,60248,94166.6,85330.2,59825,93476,809.37,0.61
58927.7,38944,99165.1,61910.2,42692,95037.7,220.8,0.611
112947,79441,93177.4,63888.5,48377,86549.3,1555.26,0.611
63405.4,41447,100257,56368.2,39643,93185.3,1596.66,0.612
117786,82115,94005.2,107368,71695,98144.6,1821.6,0.612
61549.9,41535,97116.5,77718.1,55650,91524.5,202.17,0.612
82006.6,57670,93192,70595.3,52606,87946.9,2010.66,0.613
67568.4,41333,107134,56873.2,38645,96448.3,1357.23,0.614
91393.2,60739,98611.2,108450,70655,100593,2010.66,0.615
86057.3,55937,100825,63361.3,44601,93102.1,249.78,0.615
110681,81287,89234,72299.6,53147,89153.2,1845.75,0.616
86530.3,63864,88795.7,69235.3,55932,81123.6,1168.86,0.617
82217.5,54480,98902.5,61283.7,43404,92532.7,1614.6,0.62
127649,89161,93825.7,64775.8,43316,98004.2,1334.46,0.62
106085,74924,92792.3,64795.1,46504,91312.9,681.72,0.62
95729.8,66601,94199,90327.9,62852,94185.2,1139.19,0.62
68474.2,47124,95228,56446.1,37756,97977.9,1311,0.622
100261,76692,85676.9,63751.2,50972,81966.5,683.1,0.624
100783,74970,88100.5,69641.7,52871,86324,654.81,0.624
110696,74445,97448.5,82132.8,60960,88298.1,912.18,0.626
102095,77945,85840.9,82918,67108,80975.6,933.57,0.626
64090.8,46294,90730,57430.8,44926,83777.4,1287.54,0.627
108740,83862,84977.6,63648.4,49942,83522.1,309.12,0.628
129208,75977,111451,78221.2,50148,102223,492.66,0.629
102621,67576,99522.9,104943,69413,99081.3,883.89,0.63
99691.2,71085,91909.2,68925.5,50080,90197.7,1752.6,0.631
106320,60077,115981,82907.6,55072,98660.6,1132.29,0.633
65890.8,43996,98150.3,63989.2,44776,93657.3,529.23,0.634
66399.8,44326,98172.2,63618.7,43710,95385.8,908.73,0.644
87130.1,63916,89338.5,79189.9,58277,89053.9,1356.54,0.644
78096.2,51875,98662.5,59536.6,42143,92584.6,832.83,0.647
129003,94220,89729.9,117907,85205,90688.6,304.29,0.652
77754.2,49176,103622,49075.6,31464,102219,1614.6,0.654
101984,74145,90143,65201.6,49441,86427.2,184.23,0.656
87133.7,68561,83289.2,47360.2,38277,81087.8,2073.45,0.658
102806,67181,100289,71928.4,49152,95904.5,576.15,0.659
82314.7,54413,99141.3,82191.4,55369,97283.6,871.47,0.66
78153.1,51644,99176,60296.3,42389,93221.9,235.29,0.66
69050.2,44044,102744,64653.7,43224,98027.6,471.96,0.664
72415.4,44982,105505,65266.4,42090,101623,2139,0.67
100410,63292,103970,120575,83144,95040.3,674.13,0.673
65197.4,41682,102509,53691,36426,96598.4,463.68,0.674
93030.5,59121,103125,103250,65973,102566,1514.55,0.677
102563,63208,106340,83591.4,58261,94029.4,1651.86,0.678
68521,50417,89069,62747.2,49013,83900.2,276.69,0.679
124952,82342,99449.6,97256.2,66522,95814.6,450.57,0.68
65314.8,46235,92580.8,88574.6,63288,91720.8,1014.3,0.68
64539.4,47564,88925.5,52651.1,40625,84936.5,538.2,0.685
74283.8,49097,99156.1,52278.5,37092,92368.3,1015.68,0.688
80438.4,54600,96549.7,61944.1,45153,89906.9,1704.3,0.691
92398.3,60860,99497.5,84487,56321,98310.5,1434.51,0.693
141774,95020,97782.4,92380,59473,101798,1119.18,0.693
117089,78626,97595.8,58928.1,40366,95672.4,759,0.695
82309,57244,94231.7,67161.1,47173,93304.9,476.79,0.704
106886,76323,91779.6,49453.7,38843,83438.4,856.98,0.705
70008.5,48802,94014.1,51132.4,35418,94613.4,1187.49,0.708
101757,71038,93875.7,83546.6,58515,93571,516.12,0.709
68812.6,43784,102999,78645.5,49848,103397,1324.8,0.709
86794.6,55701,102120,82319.8,54033,99844.7,1433.13,0.711
81872.6,62595,85719.4,66558.1,50703,86029.4,1216.47,0.712
51453.4,37501,89918.9,78399.2,58800,87380.4,688.62,0.714
69646.3,54396,83909.5,48570.5,41093,77461.2,1769.85,0.717
68927,46702,96724,68390,51379,87234.3,506.46,0.722
95276.9,63099,98956.7,67979.5,44422,100290,1539.39,0.723
86842.8,64873,87730.3,54007.7,45588,77639.9,340.86,0.724
72960.5,51112,93550.2,57639.8,42817,88224,1489.71,0.725
63994.3,47541,88217.2,59384.9,45033,86422.1,1180.59,0.726
104108,69892,97619.2,100362,71544,91933.9,2122.44,0.729
85891,58384,96412.5,63791.2,43716,95631.3,1727.76,0.732
80497.4,50825,103797,49255.6,31588,102191,236.67,0.734
65191,47097,90714,56160.5,43069,85456.7,577.53,0.738
111396,81092,90026.9,82526.1,63032,85804.5,1025.34,0.74
83643.1,60519,90577.1,60195.6,43931,89799.4,1048.11,0.742
82318.3,55152,97817.2,159562,105128,99469.6,811.44,0.742
90483.8,62850,94350.8,56480.6,40974,90338.1,1267.53,0.744
63015.8,41532,99436.7,83220.9,59041,92375.9,288.42,0.744
98714.2,62789,103033,72726.7,47273,100823,1497.99,0.744
153906,112761,89449.5,96038.3,67172,93699.3,1673.25,0.746
85893.1,64232,87636.9,33416,26344,83129.1,369.84,0.747
126026,86874,95071.4,63689.8,45770,91194.5,186.99,0.752
83983.7,53444,102985,56337.1,38080,96956.7,580.98,0.753
86492.9,58672,96611.6,80409.1,55412,95100.2,745.89,0.753
67795.2,46114,96348.8,60916.6,42186,94634.1,1268.91,0.754
84502.8,45544,121596,94798.4,60597,102525,1254.42,0.758
85665.6,66000,85063.4,85072.2,64792,86049,900.45,0.759
111744,83609,87589.3,136924,101508,88401.1,688.62,0.762
100140,77217,84991.1,52167.4,43769,78111.1,412.62,0.765
86959.4,63400,89889.2,48941,37781,84894.5,834.9,0.768
73404.7,50271,95694.4,57697.8,40946,92348,1368.96,0.774
102880,75137,89734.1,76343,57193,87479.5,567.87,0.775
82045.4,60747,88513.5,54554.2,43302,82565.7,763.14,0.776
80786.2,57112,92702.1,49431.6,36200,89490.3,965.31,0.778
155179,111437,91260.9,73505,51993,92651.4,788.67,0.78
99005,73168,88678,73429.8,57544,83628.1,966.69,0.782
99182.2,72601,89530.5,51560.2,40269,83912,1095.72,0.785
84179.5,57230,96396.8,66733.4,47383,92299.7,1304.79,0.785
126890,87365,95185.2,54928.8,37689,95513.7,542.34,0.787
104252,69256,98651.9,76674.2,55317,90838.6,2059.65,0.79
88303.7,64901,89167.7,109268,86449,82835.1,1230.96,0.795
83584.1,55660,98414.8,54169.1,40597,87445.6,1426.92,0.795
98517.6,76014,84937.6,60633.8,48023,82745.6,1477.98,0.798
66966.5,44220,99247.3,74491,49729,98169,965.31,0.798
122477,88544,90651.6,83236.8,61756,88331.6,745.89,0.8
68236.6,45088,99182.7,51632,34556,97920.9,1041.21,0.801
81062.6,49835,106602,110779,78310,92708.5,842.49,0.801
76402.1,50460,99228.8,81242,60197,88447.5,1359.3,0.805
74273,50729,95952.2,82226.6,56916,94679.9,1882.32,0.805
79328.2,49712,104579,56403.4,36452,101406,2028.6,0.817
84465.4,64527,85786.1,61670.1,47922,84337.3,876.3,0.818
74955.6,50328,97605.5,61529.4,43253,93228,324.99,0.822
120359,86462,91228.9,64907.6,49683,85618.5,943.23,0.823
53683.2,40062,87818.4,71091.4,55994,83206.2,527.85,0.829
63650.2,42037,99231.1,82402.6,58889,91703.6,948.06,0.843
82689.8,52429,103362,65987.5,45312,95439.5,2050.68,0.849
128644,86001,98031.5,96110.1,66737,94380.5,2126.58,0.859
92140.6,69013,87498.4,72472.8,54637,86929.7,1445.55,0.861
65671.2,45333,94938.1,60210.8,45245,87213.5,1960.98,0.861
76934.2,58619,86012.3,73280.1,59510,80700.4,643.08,0.862
63982.8,44057,95176.2,54477.6,39316,90808.9,1927.86,0.862
70069,45408,101128,62317.4,41320,98839.1,1114.35,0.863
106928,76062,92130.5,82704.8,59619,90913,525.09,0.866
75230.6,47504,103787,78955.3,53296,97088.3,1983.75,0.87
88364.9,64802,89365.8,54897.1,41870,85926.3,1355.16,0.873
86014.1,64802,86988.4,58378.8,46042,83096.2,832.14,0.874
63217.4,44512,93076.4,69080,48208,93910.3,1513.17,0.874
71897,50554,93204.2,71862.8,55427,84969.4,1791.24,0.877
87525.4,62468,91824,55435.3,42472,85538.9,1624.95,0.878
81325.4,51700,103090,66008.9,46112,93814.1,438.15,0.879
124323,88151,92428.2,92288.9,64567,93673.9,1109.52,0.881
94964.4,69872,89071.3,89301.9,69976,83635.6,171.12,0.881
70186.3,42724,107662,67867.7,44548,99842.4,1133.67,0.882
123761,79776,101670,52718.1,35468,97409.8,1066.05,0.882
88539.1,59709,97179.7,73264.9,53744,89340,825.24,0.884
74136.2,54152,89721.4,50934.4,39100,85371.8,1423.47,0.886
87979.7,65333,88253.1,48170.3,37529,84118.6,656.19,0.889
84446.6,52922,104575,101995,65671,101785,1014.99,0.891
114191,79993,93553.1,85754.6,59181,94963.1,2056.89,0.891
58525.2,41229,93029.4,64919.3,48368,87962.2,2038.26,0.896
128518,92596,90960.1,86844.1,61132,93100.4,1426.92,0.899
81041.8,49989,106246,49479.2,32373,100166,1311.69,0.907
88215.8,60110,96178.9,60516.4,43443,91292.2,488.52,0.911
59747,40248,97286.4,81654.6,57244,93482.6,1702.92,0.916
72701.3,47055,101255,59647.7,38258,102177,944.61,0.922
91166.4,69213,86323.1,58408.5,47037,81379.8,1983.75,0.925
94951.4,72109,86296.3,89787.6,70176,83850.9,1881.63,0.929
70843,48708,95318.3,45227.4,32732,90554.3,1547.67,0.934
63226.1,38270,108272,72295.4,49175,96348.8,115.92,0.938
137201,92043,97689.2,113205,73366,101123,1700.85,0.939
67349.5,49228,89660.7,55890.7,42376,86437,795.57,0.94
140340,77117,119264,106591,78185,89346,1020.51,0.94
67407.1,47683,92645,54405.1,42863,83183.5,842.49,0.942
126762,85465,97203.6,109121,78612,90970,888.03,0.945
118611,76520,101585,76602.4,49377,101671,1398.63,0.956
121653,90037,88548.3,92243.3,70726,85474.4,743.82,0.959
78439,58121,88446.1,54234,43236,82206.5,485.76,0.96
73756.1,45290,106727,64285.2,44231,95249.9,2155.56,0.962
104533,67036,102194,95825.8,63964,98180.9,1805.04,0.963
59270.4,38046,102096,59929.3,43895,89475.4,972.21,0.965
69457,43244,105262,77809.2,52085,97903.5,1331.7,0.966
111374,75201,97059.9,72924.7,50317,94981.7,1549.74,0.967
80555.8,51189,103134,61415.5,39741,101279,803.16,0.968
88061,59445,97084.2,75588.8,52525,94313,569.25,0.972
102365,78208,85778.5,71366,56852,82267,1382.76,0.973
131291,86269,99738.1,61423.8,43424,92701.5,534.75,0.973
74431.4,47424,102858,70337.9,49500,93124.5,511.98,0.974
77731.9,49749,102399,49270.8,31677,101936,1401.39,0.976
93063.6,64509,94545.2,68721.9,51533,87395.7,1359.99,0.979
99482.4,74109,87974.2,62897.6,48688,84662.8,1022.58,0.979
91054.8,60748,98231.5,107635,72565,97209.1,2076.21,0.982
117089,83872,91490.8,80387.8,59884,87975,1160.58,0.983
107676,74691,94478,68889.6,49179,91802.4,349.14,0.986
73579.7,50279,95907.2,59099.9,43119,89825.1,523.71,0.993
70642.1,47761,96932.6,58742.5,41989,91684.6,725.19,0.998
62373.6,42848,95400.4,76556.2,56524,88762.1,1926.48,1
78377,52320,98175,77193.8,56952,88828.7,830.07,1
68390.6,46815,95739.6,62447.8,44795,91362.3,562.35,1.004
83664,58697,93412,89990.5,62537,94306,1487.64,1.005
70293.6,43005,107122,145999,94176,101599,1414.5,1.007
75512.2,56789,87143,48309,37069,85407.7,1497.99,1.009
73848.2,49196,98376.2,48902.4,33644,95258.2,365.01,1.01
89462.2,64079,91496.3,72465.2,55490,85584.4,961.86,1.01
114948,82988,90775,77474.6,57797,87848.4,1637.37,1.012
77838.5,48622,104916,58527.2,41767,91834.2,1651.86,1.015
72676.1,46561,102294,69320.2,47237,96173.9,978.42,1.018
105043,72008,95601.8,83836.4,58604,93753,1263.39,1.018
118082,74716,103574,110321,71288,101419,1213.71,1.02
91769.8,60416,99546.9,66302.1,44628,97364.3,1449.69,1.021
68774.4,44003,102429,66084.1,46091,93963.8,195.96,1.021
79462.1,45953,113325,67749,43029,103186,1871.97,1.025
91455.1,67793,88410.4,55376.6,42557,85277.7,1426.23,1.025
93370.3,70373,86952.6,35831.7,28389,82717.5,1459.35,1.027
78773.8,59222,87172.3,38571.7,31706,79727.3,84.18,1.028
61493,49528,81368.3,70048.8,59528,77118.6,301.53,1.028
97408.8,70845,90109.2,64850.3,49277,86247.8,2101.05,1.029
68549.8,47451,94676.1,70054.3,51414,89296.3,454.71,1.03
129506,88940,95427.6,63831.2,42225,99070.3,1516.62,1.03
101339,72556,91533.8,89684.1,68161,86230.2,928.74,1.031
83391.1,58465,93476.8,68892.4,48129,93808.9,1384.83,1.033
77595.8,47569,106904,57847.5,38545,98355.1,575.46,1.034
75344.4,52552,93959.7,47054.6,36156,85290.6,1616.67,1.034
58741.2,34213,112520,67244,44005,100145,409.17,1.04
74761.2,46601,105138,50122.3,33657,97596.8,1160.58,1.041
57104.6,39314,95192.8,73397.4,57246,84026.3,837.66,1.041
76913.3,59489,84731.4,48359.3,38961,81344.9,178.02,1.042
74297.5,56001,86947.8,66869.3,52665,83211.7,2021.7,1.044
84211.9,57640,95748,79508,58629,88874.7,2120.37,1.045
43911.4,31516,91311.6,108102,79208,89442.3,127.65,1.045
115546,80338,94257.3,68990.3,48810,92631.6,1438.65,1.051
136105,83261,107130,61995.8,40880,99387.4,687.24,1.053
65176.6,44605,95760.8,53686.8,39056,90086.5,1883.7,1.058
123332,82364,98133.5,86020.2,60316,93464.8,1893.36,1.06
63845.3,43665,95824.2,53614.4,40817,86083.5,447.81,1.072
71237.5,46216,101017,76843.2,53244,94583.4,845.25,1.074
105061,73201,94059.9,75029.9,51369,95722.3,1525.59,1.078
