step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,bootstrap_0,bootstrap_1,bootstrap_2,bootstrap_3,bootstrap_4,bootstrap_5,bootstrap_6,bootstrap_7,bootstrap_8,bootstrap_9
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,463005.0,168187.0,45677.0,766794.0,103959.0,1356221.0,2302136.0,168151.0,2687718.0,1950696.0
ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,299599.0,122963.0,24666.0,397808.0,81465.0,501007.0,1094814.0,83156.0,1006950.0,520478.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,98448.0,18231.0,1790.0,55839.0,228.0,5294.0,71989.0,209103.0,73.0,11782.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,44141.0,38033.0,1262.0,336545.0,1109.0,37733.0,537514.0,264535.0,34741.0,245331.0
wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,150574.0,300287.0,334933.0,385605.0,378140.0,257246.0,60513.0,1056306.0,31477.0,96230.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,25010.0,30833.0,3369.0,318363.0,1901.0,22182.0,286676.0,126379.0,2719.0,150050.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,566009.0,234437.0,80714.0,808902.0,158305.0,1200954.0,2429696.0,155671.0,1686508.0,1694601.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,485662.0,134757.0,37888.0,728914.0,86649.0,665125.0,1368983.0,87446.0,1198854.0,1101151.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,289158.0,158249.0,46661.0,137600.0,105506.0,202132.0,53151.0,541731.0,28568.0,283549.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,56705.0,46892.0,5675.0,367669.0,15754.0,22711.0,466828.0,169982.0,3605.0,176596.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,72616.0,112232.0,61015.0,800223.0,267736.0,1053481.0,1843623.0,319763.0,896327.0,642174.0
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,238142.0,101220.0,15695.0,540134.0,74942.0,1658875.0,1849517.0,172182.0,2320076.0,1778365.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,996818.0,442259.0,20692.0,109620.0,1067.0,10160.0,261054.0,1424853.0,14890.0,326106.0
ba4,ba4,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,206884.0,63721.0,10742.0,248196.0,51031.0,716062.0,891030.0,83302.0,823278.0,452147.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,971604.0,392606.0,34734.0,167301.0,1461.0,9780.0,393038.0,959577.0,90993.0,495949.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,250727.0,203662.0,275851.0,327950.0,329445.0,415718.0,89012.0,404728.0,160528.0,191449.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,169207.0,172538.0,114658.0,249163.0,308776.0,598410.0,85252.0,268054.0,95427.0,151077.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,469600.0,180245.0,62836.0,700461.0,132087.0,1023347.0,2049221.0,140715.0,1405696.0,1442292.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,258689.0,393320.0,231903.0,503135.0,439269.0,628030.0,123563.0,1591809.0,96320.0,118062.0
ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,67300.0,92723.0,59940.0,647421.0,250562.0,845167.0,1751478.0,222724.0,669441.0,646907.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,233797.0,274016.0,341335.0,467109.0,508248.0,586935.0,121703.0,1179318.0,56411.0,97174.0
ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,252669.0,104125.0,19206.0,378123.0,72513.0,502730.0,1037408.0,68860.0,929227.0,486853.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,377698.0,376026.0,390834.0,806362.0,396906.0,843864.0,306756.0,735042.0,350439.0,455620.0
wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,635076.0,278914.0,17509.0,131371.0,611.0,8741.0,432883.0,692227.0,64724.0,567096.0
ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,208272.0,106277.0,69711.0,525178.0,53740.0,245979.0,49072.0,159304.0,382959.0,333753.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,wuhan,wuhan,50182.0,122357.0,117859.0,1039237.0,376478.0,1100030.0,2221447.0,500741.0,1760864.0,1199474.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,45857.0,21509.0,805.0,156954.0,1426.0,13653.0,197011.0,81516.0,4370.0,75118.0
ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,294362.0,117598.0,19233.0,482342.0,80079.0,983678.0,1433401.0,129919.0,1265108.0,735070.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,424280.0,211596.0,22640.0,332896.0,166085.0,578756.0,1639697.0,172988.0,1622876.0,1118983.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,431628.0,164764.0,41180.0,582920.0,117571.0,618072.0,1553234.0,137937.0,1269356.0,897026.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,172443.0,142874.0,105197.0,238218.0,276206.0,393415.0,135334.0,420196.0,130230.0,264013.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,214081.0,249739.0,241498.0,316187.0,383061.0,611464.0,85287.0,398775.0,108553.0,198315.0
ba1,ba1,ba1,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,42729.0,72474.0,43366.0,671208.0,200742.0,965055.0,1389186.0,179423.0,517233.0,399877.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,150953.0,252184.0,192546.0,445036.0,449100.0,534593.0,90076.0,1091654.0,39473.0,66460.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,129731.0,190334.0,197855.0,273155.0,380194.0,373510.0,52092.0,935301.0,24039.0,64653.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,313789.0,309409.0,424511.0,537884.0,466919.0,550054.0,166948.0,526559.0,186839.0,325123.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,276527.0,191900.0,182645.0,422158.0,324559.0,561872.0,127946.0,1209715.0,64109.0,150793.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,341633.0,57818.0,39228.0,255355.0,1029.0,12752.0,386200.0,476890.0,2435.0,45062.0
wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,295982.0,195575.0,193700.0,519997.0,408795.0,650353.0,176952.0,1145189.0,64150.0,156205.0
ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,109278.0,50648.0,2493.0,138480.0,28337.0,347221.0,384249.0,30634.0,390594.0,131807.0
ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,48770.0,39073.0,6054.0,269629.0,10671.0,23540.0,412462.0,205925.0,1880.0,129185.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,722393.0,361558.0,33908.0,161501.0,2105.0,9719.0,435997.0,878700.0,67244.0,489106.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,239319.0,371316.0,260347.0,550629.0,491675.0,661547.0,142123.0,1535437.0,92316.0,123455.0
ba1,ba1,ba1,ba1,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,31908.0,64966.0,36898.0,509202.0,170148.0,764163.0,1390537.0,222744.0,606058.0,342914.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,130480.0,271350.0,84271.0,576232.0,244958.0,531857.0,2456.0,585464.0,120586.0,15804.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,152798.0,260993.0,223404.0,487409.0,519839.0,487806.0,93969.0,1111866.0,34473.0,85670.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,ba1,ba1,731461.0,444219.0,281843.0,520835.0,220492.0,351534.0,151745.0,859072.0,129492.0,477968.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,286589.0,137115.0,21153.0,558445.0,82363.0,1083019.0,1781358.0,203578.0,2602284.0,1554684.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,79931.0,200475.0,14816.0,255159.0,6035.0,25289.0,598829.0,791216.0,26043.0,366739.0
wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,190702.0,47847.0,2386.0,141886.0,2785.0,12889.0,157018.0,215844.0,1757.0,67695.0
ba1,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,26348.0,174229.0,47493.0,654594.0,185595.0,889556.0,1451259.0,216692.0,514928.0,349061.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,208486.0,30149.0,2013.0,99561.0,279.0,10682.0,113272.0,189868.0,2105.0,50211.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,138705.0,117782.0,99781.0,205935.0,296316.0,367710.0,80988.0,274357.0,89029.0,259409.0
ba4,ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,160238.0,227967.0,262560.0,281503.0,256764.0,540531.0,78172.0,336194.0,101649.0,180354.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,41758.0,86081.0,82906.0,926888.0,317982.0,821578.0,2315767.0,461067.0,1539467.0,1079764.0
ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,425588.0,141442.0,29192.0,567357.0,87440.0,994659.0,1699824.0,175312.0,1461762.0,1046657.0
wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,173581.0,42542.0,633.0,223552.0,949.0,15929.0,142516.0,214080.0,2696.0,57358.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,525960.0,200438.0,61213.0,753858.0,144714.0,1160723.0,2282811.0,143573.0,1516430.0,1401142.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,91671.0,94388.0,36445.0,467747.0,52485.0,173956.0,19189.0,314952.0,52808.0,81385.0
wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,97371.0,30260.0,98.0,155667.0,492.0,6669.0,85853.0,143381.0,403.0,32517.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,314519.0,147175.0,38967.0,601862.0,122359.0,1096241.0,1933892.0,181203.0,2344821.0,1670496.0
ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,316763.0,219057.0,233551.0,357959.0,314215.0,476808.0,186524.0,470425.0,184374.0,216544.0
wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,135290.0,63667.0,308.0,212184.0,1093.0,16834.0,175891.0,234194.0,1295.0,29932.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,564724.0,396639.0,27122.0,153113.0,1714.0,9836.0,378602.0,721791.0,51220.0,489702.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba1,ba1,ba1,263279.0,205645.0,125097.0,308497.0,346779.0,516708.0,125644.0,892725.0,40855.0,104144.0
ba4,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,114855.0,92350.0,233495.0,270164.0,236710.0,643395.0,1502048.0,190569.0,2601927.0,1339702.0
ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,140838.0,45204.0,6256.0,258501.0,45713.0,520313.0,613675.0,53850.0,615226.0,332547.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,ba4,ba4,ba4,ba4,67811.0,34981.0,4233.0,334433.0,17079.0,23447.0,431016.0,114672.0,4241.0,188575.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,560648.0,412150.0,206533.0,442564.0,212407.0,441430.0,132894.0,719585.0,93005.0,400790.0
ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,281102.0,247283.0,247003.0,533588.0,371882.0,582586.0,171716.0,399242.0,174311.0,325531.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,204265.0,59556.0,1664.0,149809.0,4402.0,10025.0,175610.0,202362.0,1241.0,82058.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,40844.0,26055.0,134.0,312866.0,375.0,12507.0,241113.0,123202.0,1029.0,102240.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,658097.0,249671.0,58203.0,904655.0,216487.0,1179756.0,2459723.0,137555.0,1592975.0,1527094.0
ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,69292.0,26201.0,1724.0,119669.0,25570.0,164485.0,333760.0,34374.0,387277.0,277484.0
ba1,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,34897.0,27022.0,262.0,379281.0,768.0,17232.0,307889.0,114365.0,1346.0,125053.0
ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,473460.0,169547.0,68596.0,632781.0,116584.0,855406.0,1591228.0,160908.0,1282505.0,865123.0
ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,26300.0,56224.0,34983.0,506955.0,173989.0,802274.0,1274361.0,181372.0,464663.0,331070.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,76175.0,128737.0,82641.0,1121959.0,283966.0,1320817.0,2225237.0,447728.0,1079090.0,774645.0
wuhan,wuhan,wuhan,wuhan,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,124886.0,40002.0,220.0,186324.0,670.0,11047.0,108953.0,180913.0,1172.0,45986.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba4,ba4,ba4,ba4,ba4,175479.0,42462.0,1204.0,175576.0,595.0,12362.0,115959.0,209032.0,1495.0,71968.0
ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,47561.0,32022.0,5224.0,214769.0,5898.0,21508.0,304449.0,188966.0,983.0,86911.0
ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,26225.0,27345.0,2420.0,337979.0,1948.0,23596.0,261919.0,134699.0,2596.0,122657.0
ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,17315.0,27004.0,9349.0,272926.0,84706.0,412132.0,541696.0,75018.0,246233.0,120851.0
ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,341789.0,164308.0,35444.0,621245.0,130753.0,1409725.0,2150059.0,179013.0,2508514.0,2010023.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,8516.0,105969.0,179279.0,247493.0,408388.0,301549.0,43915.0,343032.0,35829.0,60784.0
ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,450901.0,145391.0,43623.0,551447.0,78278.0,634449.0,1463652.0,204645.0,1480529.0,865527.0
ba1,ba1,ba1,ba1,ba1,ba1,ba1,wuhan,ba4,ba4,ba4,ba4,ba4,46573.0,37279.0,5166.0,375112.0,10380.0,20167.0,340178.0,126698.0,4278.0,210644.0
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,65583.0,98340.0,58764.0,748371.0,292084.0,1140474.0,1678319.0,277476.0,726517.0,624890.0
ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,79296.0,144142.0,85045.0,1058606.0,273440.0,1548310.0,2001242.0,356099.0,910756.0,825789.0
ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,41445.0,95975.0,120733.0,739324.0,363009.0,1581957.0,1972691.0,353785.0,1340399.0,1278552.0
ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,ba1,wuhan,422418.0,304817.0,557711.0,726369.0,420004.0,999039.0,3514439.0,335873.0,3969844.0,1960697.0
wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,189776.0,57062.0,2953.0,235076.0,2947.0,13563.0,161650.0,205432.0,2360.0,100048.0
wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,ba1,ba1,ba1,ba4,950744.0,502617.0,33685.0,141713.0,1212.0,17468.0,541513.0,1011063.0,109993.0,474105.0
wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba1,ba1,233031.0,278587.0,184496.0,306637.0,352207.0,391065.0,158702.0,1045751.0,58856.0,107846.0
ba4,ba4,ba4,ba4,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,273653.0,88033.0,16909.0,276018.0,62949.0,436460.0,947741.0,56477.0,805732.0,418207.0
ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,44854.0,175005.0,56032.0,660757.0,212205.0,757310.0,1516168.0,253903.0,641155.0,479970.0
ba1,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba4,ba4,ba4,ba4,ba4,ba4,34162.0,21233.0,342.0,251261.0,93.0,8743.0,219717.0,115717.0,1115.0,75558.0
ba4,wuhan,wuhan,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,ba1,105106.0,197623.0,125021.0,227395.0,214259.0,291262.0,64928.0,335339.0,97134.0,251156.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,432894.0,153921.0,72030.0,590041.0,110390.0,659537.0,1431127.0,168305.0,1219985.0,883716.0
ba1,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,15161.0,77090.0,11943.0,382447.0,101080.0,332880.0,709186.0,198207.0,345668.0,167436.0
ba4,ba4,ba4,ba4,ba1,ba1,ba1,ba1,wuhan,wuhan,wuhan,wuhan,wuhan,458439.0,165622.0,47321.0,570086.0,118370.0,534833.0,1511937.0,149127.0,1274138.0,858957.0
wuhan,ba1,ba1,ba1,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,ba4,157675.0,63673.0,528.0,227090.0,1490.0,15739.0,208140.0,258339.0,2464.0,44615.0
ba4,ba4,ba4,ba4,ba4,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,wuhan,ba1,238568.0,153312.0,112918.0,728094.0,78252.0,340492.0,73104.0,166343.0,472375.0,423693.0
