antigen	phenotype_name	scope	order	fold	r2_train	r2_test	n_samples	n_train_used	n_test_used	n_params	alpha_bonf	num_sig
ba4	raw	all	4	1	0.9147110340844986	0.8784395521235153	7416	6489	927	1093	4.574565416285453e-05	39
ba4	raw	all	4	2	0.915892869943246	0.8677847930933035	7416	6489	927	1093	4.574565416285453e-05	41
ba4	raw	all	4	3	0.9161160043121587	0.8677830865884928	7416	6489	927	1093	4.574565416285453e-05	42
ba4	raw	all	4	4	0.9132649655428672	0.8923012584719014	7416	6489	927	1093	4.574565416285453e-05	41
ba4	raw	all	4	5	0.914551873861257	0.8796223737004998	7416	6489	927	1093	4.574565416285453e-05	40
ba4	raw	all	4	6	0.9166967830597655	0.8632604094906826	7416	6489	927	1093	4.574565416285453e-05	45
ba4	raw	all	4	7	0.9142539976802907	0.8823775129908119	7416	6489	927	1093	4.574565416285453e-05	43
ba4	raw	pos4_binders	1	0	0.6905393231296187	0.6937608128681056	3657	3199	458	13	0.0038461538461538464	9
ba4	raw	pos4_binders	1	1	0.6883394698819114	0.7041615589119263	3657	3200	457	13	0.0038461538461538464	9
ba4	raw	pos4_binders	1	2	0.6953192211027209	0.6593037969543589	3657	3200	457	13	0.0038461538461538464	9
ba4	raw	pos4_binders	1	3	0.6944474703676942	0.6670242324413185	3657	3200	457	13	0.0038461538461538464	9
ba4	raw	pos4_binders	1	4	0.6876796964071584	0.7153893934020199	3657	3200	457	13	0.0038461538461538464	9
ba4	raw	pos4_binders	1	5	0.6914683159259309	0.6818034111259159	3657	3200	457	13	0.0038461538461538464	9
ba4	raw	pos4_binders	1	6	0.6942462168168777	0.6675019947257361	3657	3200	457	13	0.0038461538461538464	9
ba4	raw	pos4_binders	1	7	0.6874472448813553	0.711692935078065	3657	3200	457	13	0.0038461538461538464	9
ba4	raw	pos4_binders	2	0	0.762685917905859	0.7239180107192507	3657	3199	458	79	0.0006329113924050633	29
ba4	raw	pos4_binders	2	1	0.7574147951468071	0.7645887742764539	3657	3200	457	79	0.0006329113924050633	28
ba4	raw	pos4_binders	2	2	0.7619136818444523	0.7345883408644418	3657	3200	457	79	0.0006329113924050633	29
ba4	raw	pos4_binders	2	3	0.7615524796228736	0.7396353102165731	3657	3200	457	79	0.0006329113924050633	29
ba4	raw	pos4_binders	2	4	0.7582830577762484	0.7618538490065553	3657	3200	457	79	0.0006329113924050633	28
ba4	raw	pos4_binders	2	5	0.7613462988751776	0.7360762773017838	3657	3200	457	79	0.0006329113924050633	30
ba4	raw	pos4_binders	2	6	0.7635766371636515	0.7241830796274127	3657	3200	457	79	0.0006329113924050633	29
ba4	raw	pos4_binders	2	7	0.754197402655851	0.7882985186721874	3657	3200	457	79	0.0006329113924050633	28
ba4	raw	pos4_binders	3	0	0.8100097548229179	0.7646943452029417	3657	3199	458	299	0.00016722408026755855	18
ba4	raw	pos4_binders	3	1	0.8073952881072868	0.7935338690188406	3657	3200	457	299	0.00016722408026755855	16
ba4	raw	pos4_binders	3	2	0.812985495257937	0.7475476624194033	3657	3200	457	299	0.00016722408026755855	21
ba4	raw	pos4_binders	3	3	0.8122846006268862	0.7603287342545195	3657	3200	457	299	0.00016722408026755855	17
ba4	raw	pos4_binders	3	4	0.8100476058999865	0.7708825306619307	3657	3200	457	299	0.00016722408026755855	23
ba4	raw	pos4_binders	3	5	0.8118118443632144	0.7536833217164948	3657	3200	457	299	0.00016722408026755855	18
ba4	raw	pos4_binders	3	6	0.8140392573704892	0.7419533652379312	3657	3200	457	299	0.00016722408026755855	21
ba4	raw	pos4_binders	3	7	0.8054270303975299	0.8063796229269774	3657	3200	457	299	0.00016722408026755855	17
ba4	raw	pos4_binders	4	0	0.8501560781341913	0.734034689700068	3657	3199	458	794	6.297229219143577e-05	2
ba4	raw	pos4_binders	4	1	0.8497136298460085	0.759385219514542	3657	3200	457	794	6.297229219143577e-05	0
ba4	raw	pos4_binders	4	2	0.853829651318778	0.7164722423040422	3657	3200	457	794	6.297229219143577e-05	1
ba4	raw	pos4_binders	4	3	0.8526357232257605	0.7310809512708597	3657	3200	457	794	6.297229219143577e-05	5
ba4	raw	pos4_binders	4	4	0.8523995111107867	0.7236684307781889	3657	3200	457	794	6.297229219143577e-05	1
ba4	raw	pos4_binders	4	5	0.8526178221945497	0.7169848719583156	3657	3200	457	794	6.297229219143577e-05	2
ba4	raw	pos4_binders	4	6	0.8555733706642721	0.6991679599890674	3657	3200	457	794	6.297229219143577e-05	2
ba4	raw	pos4_binders	4	7	0.8478223886362105	0.766497468312044	3657	3200	457	794	6.297229219143577e-05	0
ba4	latent_hill_v1	all	1	0	0.8117557584986691	0.7756122667574313	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	1	0.8052881568085793	0.8242091479408584	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	2	0.8093747799044546	0.7944917915255276	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	3	0.8105778436559242	0.7870653579247238	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	4	0.8039914748269554	0.8322593133948603	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	5	0.8075351213177587	0.8073643922019627	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	6	0.8068592823195588	0.8123887260130334	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	1	7	0.8064347004776687	0.8148976457361354	7416	6489	927	14	0.0035714285714285718	10
ba4	latent_hill_v1	all	2	0	0.8412080683553169	0.7929932817056977	7416	6489	927	92	0.0005434782608695652	25
ba4	latent_hill_v1	all	2	1	0.8349339923588246	0.8414400785718295	7416	6489	927	92	0.0005434782608695652	25
ba4	latent_hill_v1	all	2	2	0.8370283539150751	0.8254972182655191	7416	6489	927	92	0.0005434782608695652	25
ba4	latent_hill_v1	all	2	3	0.8381166465348211	0.8190897784353592	7416	6489	927	92	0.0005434782608695652	23
ba4	latent_hill_v1	all	2	4	0.8319194513223246	0.8623121638300513	7416	6489	927	92	0.0005434782608695652	24
ba4	latent_hill_v1	all	2	5	0.8358573080597623	0.8334611848838827	7416	6489	927	92	0.0005434782608695652	25
ba4	latent_hill_v1	all	2	6	0.8359048058580358	0.8339222159892997	7416	6489	927	92	0.0005434782608695652	23
ba4	latent_hill_v1	all	2	7	0.8360047757169966	0.8332602333265603	7416	6489	927	92	0.0005434782608695652	24
ba4	latent_hill_v1	all	3	0	0.8712563274918266	0.816735871081648	7416	6489	927	378	0.00013227513227513228	28
ba4	latent_hill_v1	all	3	1	0.8660049363689537	0.8581593656643103	7416	6489	927	378	0.00013227513227513228	28
ba4	latent_hill_v1	all	3	2	0.8687825110859341	0.8381615448625176	7416	6489	927	378	0.00013227513227513228	32
ba4	latent_hill_v1	all	3	3	0.8686635231459416	0.8415167915883879	7416	6489	927	378	0.00013227513227513228	30
ba4	latent_hill_v1	all	3	4	0.8626646607665582	0.8839861083914806	7416	6489	927	378	0.00013227513227513228	29
ba4	latent_hill_v1	all	3	5	0.8667476131930695	0.8542345556095494	7416	6489	927	378	0.00013227513227513228	29
ba4	latent_hill_v1	all	3	6	0.867303846649855	0.8504632823009901	7416	6489	927	378	0.00013227513227513228	28
ba4	latent_hill_v1	all	3	7	0.8674967951486299	0.8473586692420707	7416	6489	927	378	0.00013227513227513228	33
ba4	latent_hill_v1	all	4	0	0.8975281073057844	0.8277932023918481	7416	6489	927	1093	4.574565416285453e-05	19
ba4	latent_hill_v1	all	4	1	0.8938390091967144	0.8609891508706647	7416	6489	927	1093	4.574565416285453e-05	21
ba4	latent_hill_v1	all	4	2	0.8958920718995866	0.8448714338830408	7416	6489	927	1093	4.574565416285453e-05	17
ba4	latent_hill_v1	all	4	3	0.8967235823443449	0.8390397429810411	7416	6489	927	1093	4.574565416285453e-05	22
ba4	latent_hill_v1	all	4	4	0.8926621635530588	0.8708500852155492	7416	6489	927	1093	4.574565416285453e-05	20
ba4	latent_hill_v1	all	4	5	0.8952163655698975	0.8502950298308986	7416	6489	927	1093	4.574565416285453e-05	23
ba4	latent_hill_v1	all	4	6	0.8964271018612614	0.8417024113646958	7416	6489	927	1093	4.574565416285453e-05	23
ba4	latent_hill_v1	all	4	7	0.8963117618699886	0.8416879016114522	7416	6489	927	1093	4.574565416285453e-05	22
ba4	latent_hill_v2	pos4_binders	1	0	0.7246354597712491	0.7147420332138775	3657	3199	458	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	1	0.7171493048956893	0.7627547558809715	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	2	0.7274423611916728	0.696143336038573	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	3	0.7260481505337754	0.7054250783536165	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	4	0.7227504419032216	0.7297376655183994	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	5	0.7248830088296943	0.7085687075553001	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	6	0.7263981958394454	0.7025505109795032	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	1	7	0.7216939927170414	0.7318215250805263	3657	3200	457	13	0.0038461538461538464	9
ba4	latent_hill_v2	pos4_binders	2	0	0.7632068850475814	0.7313207058484283	3657	3199	458	79	0.0006329113924050633	20
ba4	latent_hill_v2	pos4_binders	2	1	0.7548548311197538	0.7892626217156102	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	2	0.7641412020678021	0.7265575100583035	3657	3200	457	79	0.0006329113924050633	19
ba4	latent_hill_v2	pos4_binders	2	3	0.7615701132166952	0.7461878585904906	3657	3200	457	79	0.0006329113924050633	20
ba4	latent_hill_v2	pos4_binders	2	4	0.7615557351182322	0.7454754193468274	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	5	0.7614957766465608	0.741906991128178	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	6	0.764028778732776	0.7269325740675622	3657	3200	457	79	0.0006329113924050633	22
ba4	latent_hill_v2	pos4_binders	2	7	0.7582608327890218	0.7646272578438708	3657	3200	457	79	0.0006329113924050633	19
ba4	latent_hill_v2	pos4_binders	3	0	0.8092699037156855	0.774171729677829	3657	3199	458	299	0.00016722408026755855	18
ba4	latent_hill_v2	pos4_binders	3	1	0.805503745714883	0.8049998087273459	3657	3200	457	299	0.00016722408026755855	19
ba4	latent_hill_v2	pos4_binders	3	2	0.813621986606792	0.7406346391098801	3657	3200	457	299	0.00016722408026755855	21
ba4	latent_hill_v2	pos4_binders	3	3	0.8116503632885852	0.7627572324075099	3657	3200	457	299	0.00016722408026755855	22
ba4	latent_hill_v2	pos4_binders	3	4	0.8121451815295925	0.7544097724132561	3657	3200	457	299	0.00016722408026755855	24
ba4	latent_hill_v2	pos4_binders	3	5	0.811769345022891	0.7515658816624711	3657	3200	457	299	0.00016722408026755855	21
ba4	latent_hill_v2	pos4_binders	3	6	0.8116846947523753	0.7569563101128344	3657	3200	457	299	0.00016722408026755855	22
ba4	latent_hill_v2	pos4_binders	3	7	0.8070642763816647	0.7920250098624982	3657	3200	457	299	0.00016722408026755855	22
ba4	latent_hill_v2	pos4_binders	4	0	0.8471978914972633	0.7411509505508285	3657	3199	458	794	6.297229219143577e-05	3
ba4	latent_hill_v2	pos4_binders	4	1	0.8461265259841418	0.7611351554271775	3657	3200	457	794	6.297229219143577e-05	1
ba4	latent_hill_v2	pos4_binders	4	2	0.8517343878408996	0.704109239063812	3657	3200	457	794	6.297229219143577e-05	1
ba4	latent_hill_v2	pos4_binders	4	3	0.8500427719800743	0.7307335910485703	3657	3200	457	794	6.297229219143577e-05	3
ba4	latent_hill_v2	pos4_binders	4	4	0.8525738849532369	0.6959998410536958	3657	3200	457	794	6.297229219143577e-05	3
ba4	latent_hill_v2	pos4_binders	4	5	0.8491311417964861	0.7216292032555957	3657	3200	457	794	6.297229219143577e-05	1
ba4	latent_hill_v2	pos4_binders	4	6	0.8509149682810373	0.7106846571970955	3657	3200	457	794	6.297229219143577e-05	1
ba4	latent_hill_v2	pos4_binders	4	7	0.8456704265288972	0.7634334696407403	3657	3200	457	794	6.297229219143577e-05	1
