"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
98144,69575,92446.5,30983.8,21995,92318.8,29180.8,0.618
76234.1,50367,99193.5,43672.2,30338,94340.4,23104.7,0.645
100229,78007,84205,21945.4,17231,83466.8,16108.7,0.662
111366,76462,95452.1,27355.7,19738,90829.1,27553.1,0.663
86590.9,60572,93687.2,35746.1,25100,93333,20459.2,0.666
135959,94567,94221.3,47380.9,31579,98329.8,13612.3,0.693
108111,80290,88244.6,30236.5,23018,86088.2,12670.5,0.703
73683.1,48778,98997.4,34817.4,24842,91852.2,21118.1,0.706
107461,77787,90536.8,35235.5,26715,86438.2,21289.3,0.707
107730,73244,96392.5,34851.9,23832,95839.8,27831.2,0.712
100008,76871,85261.1,42327.4,33615,82521.7,28966.9,0.721
95855.7,74235,84623.1,39704.7,31414,82832,25966.1,0.725
78472.8,50076,102700,35650.2,23649,98793.8,23915.4,0.729
77408.5,54546,93004.8,25341.6,18446,90035.2,10971,0.729
89755.4,61592,95502.8,23854,17048,91699.6,21792.3,0.736
78235.6,51345,99858.8,30344.8,22117,89916.3,29792.1,0.744
78993.2,58950,87818.5,23995.4,18354,85679.7,28699.2,0.762
93804.5,73511,83627.9,20971.2,16899,81328.3,20071.4,0.775
93526.9,70182,87335.5,26472.5,20066,86459.9,21351.4,0.786
74571.3,58008,84248.8,21481.1,17688,79589.8,26488.4,0.791
77989.9,57503,88884.9,29968.1,23058,85176,24521.9,0.793
94031.7,59783,103080,29155.9,18815,101555,30394.5,0.802
79938.9,51871,100998,42568.9,29807,93595.2,30320,0.803
73682.4,53777,89793.9,21054.7,16753,82363.7,12442.8,0.829
71700.8,53215,88301.8,22665.1,18031,82379.3,24740.6,0.838
75347.3,56300,87708,53793.1,43288,81440.2,22846.6,0.844
145369,91974,103583,66746.5,42798,102208,27607.6,0.844
97251.5,74108,86002.5,32580.4,25484,83785.5,21016.7,0.87
71963.5,48001,98252.1,24669.6,17553,92106.5,18000,0.871
117435,83156,92551.9,41856.1,30816,89014.8,18108.4,0.874
79422,57279,90871,25683.2,19154,87875.8,22244.9,0.879
145283,95831,99354.8,69417.5,43691,104125,18724.5,0.88
93415.4,71543,85571.9,29998.4,23763,82732.7,28873.1,0.895
64899,45407,93668.8,25702.5,18258,92257.6,29679,0.896
61907,42874,94629.4,30216.5,22839,86705.5,24492.2,0.902
143348,92687,101357,52282,36962,92699.3,15710.6,0.914
58866.8,43332,89031.1,70901.6,45944,101136,21096.1,0.936
125419,88078,93320.5,47463,33491,92876.8,16894,0.941
84306.1,60758,90935.9,29102.1,21902,87080.5,17616.4,0.965
83625.2,63954,85693.8,38732.5,29702,85461.3,29990.2,0.99
95678.2,71383,87841.2,28132,21595,85374.3,27011.4,0.992
105792,78072,88805.1,21926.1,17048,84288.5,23154.3,0.993
103323,69942,96814.6,36218.1,25546,92914.3,26093,1.009
104849,78347,87704.1,36880.5,29839,81001.4,18782.5,1.01
75668.2,57466,86294.4,41763.6,32807,83428,12889.9,1.023
120562,77042,102557,57679.2,38462,98280.4,27035.6,1.027
84276.3,60484,91315.6,30315.2,22640,87753.3,29196,1.042
67055.9,41954,104748,25146.4,16638,99049.9,17152,1.1
79016.6,52574,98498,33086.2,23422,92576.9,20012.1,1.113
92416.4,69399,87272.2,20451.6,15951,84027.1,24886.9,1.153
123280,82515,97912.9,32260.3,21823,96879.8,30627,1.172
104292,76958,88813,34546.2,26695,84810.7,21452.1,1.183
101959,67044,99665.5,62874.9,43624,94456.4,21977.9,1.194
101448,73662,90257.1,37346.2,29210,83790.6,13081.7,1.2
93020.6,55470,109901,31161.8,19754,103383,22649.9,1.231
77947.3,50262,101635,29697.6,19626,99167.5,20278.4,1.244
85265.3,49923,111931,32061.5,20851,100771,15535.3,1.254
86942.3,46234,123239,45332.3,30771,96548.6,29733.5,1.274
113241,84581,87742.5,30393.1,23125,86133.8,26629.9,1.276
76993.1,59003,85518,33989.4,28267,78803.2,16293,1.292
88931.8,66407,87765.3,46562.6,34875,87498.9,23420.7,1.294
77959.4,54934,93005.2,45077,34330,86052.1,19271.7,1.324
86320.4,57431,98502.4,28540.5,20303,92125.7,26912.8,1.327
106355,71143,97973,59148.2,39039,99293.9,21655.7,1.329
76537.3,52155,96173.9,36927.4,25846,93634.4,24822.8,1.348
74728.9,57989,84454.5,29906.7,25105,78070.6,22519.5,1.355
84215.2,65330,84480.8,18069,14542,81431.2,17786.8,1.363
98687.9,60985,106052,36087,23853,99148.9,22894.2,1.373
70136.6,52826,87011.6,18533.4,14499,83771.6,16097,1.374
144347,108363,87298.6,60628.2,44150,89996.2,28897.9,1.381
80243.5,51554,102006,26901.7,18206,96837.9,24403.2,1.399
74952.6,51054,96213.7,34455.1,23395,96518.6,22635.4,1.406
71280.4,49535,94305.7,22467.8,15602,94375.6,25123.6,1.41
106923,67728,103463,44818.9,31652,92798.4,11598.9,1.445
79184.2,48027,108052,39668.1,25318,102681,26011.6,1.457
88635,54778,106042,52777.4,34135,101328,30044.7,1.478
80431.6,49570,106338,29891.5,18454,106154,23308.9,1.481
95038.5,64732,96218.9,47167,33560,92107.8,13439.8,1.486
96657.3,69668,90924.5,34327.5,26288,85578.5,18169.1,1.496
74629.5,53455,91496,29311.9,22546,85202.9,23702.9,1.496
99508.6,68475,95237.6,26944.5,19702,89627.2,30660.2,1.505
71212.3,47319,98627.8,22113.8,14979,96752.2,11531.3,1.505
86495.8,58365,97123,33800.3,24185,91591.4,26079.2,1.52
108677,72116,98761,29730,20764,93834.9,25974.4,1.523
85295.8,66355,84243.1,31174.2,25591,79834,12607.7,1.536
89854.8,69783,84386.2,25011.1,20335,80606.3,29543.7,1.556
99665.5,76747,85106.7,33327,25558,85457.3,26037.2,1.558
114910,84697,88913.9,31002.4,24025,84569.1,29189.1,1.562
71436.6,51359,91155.8,24093.4,18978,83200.9,28164.4,1.568
118668,79437,97901.8,37979.7,27853,89363.3,29879.1,1.579
102569,68754,97768,32056,22842,91972,11523.7,1.581
68648.5,35743,125869,34426.9,21442,105223,10361,1.6
88701,53351,108960,28603.3,17967,104333,14597.6,1.604
71721.4,56711,82882.2,20139.7,16739,78850.4,16932.6,1.604
75685.3,52890,93781.6,36814.9,26739,90231.7,16164.6,1.605
91149.8,61535,97076.4,27615.2,19467,92967,17658.5,1.607
93321.7,61430,99559.3,47439.6,34522,90058.5,13199.7,1.629
86682.5,60018,94652,30078.5,21818,90348.5,15965.2,1.694
90718.1,66255,89733.6,18511.3,14466,83862.7,22172.5,1.708
83641.5,52838,103742,26834.8,18686,94115.6,24987.7,1.71
68580.3,50203,89526.1,32174.7,25334,83232.1,29215.3,1.713
84859.2,56572,98305.4,19390.4,13420,94692.1,19822.3,1.725
83704,59198,92665.8,36091.1,28254,83714.5,27504.8,1.731
81678.4,61332,87277,22730.7,18308,81367.6,14726.7,1.746
136269,83844,106513,45125.3,31376,94254.6,28187.9,1.756
79936.8,55554,94299.9,25623.8,20422,82229.2,11623.7,1.779
84852.1,65010,85538.6,46530.8,35842,85080.2,12538,1.821
104956,72363,95054.5,39705.4,28347,91795.6,22935.6,1.83
108579,64555,110229,48361.4,31510,100584,27764.9,1.851
69876.8,47863,95678.2,21190.6,14943,92936.2,16048,1.874
105656,77326,89546.3,23188.1,17738,85672.5,11487.8,1.877
134425,90436,97413.4,31271.5,20672,99139.3,18929.5,1.881
72734.5,58460,81538.3,14656.3,12616,76134.6,18563.8,1.921
100922,75372,87751.3,24225.2,18865,84157.1,26414.6,1.93
88857.9,59736,97485.5,26968.7,19132,92380.2,30362.8,1.932
71206.6,50514,92382.2,20436.4,15426,86822.3,17851,1.942
105236,68811,100228,34864.3,22950,99558.5,17224.5,1.968
123168,88167,91552.8,29084.9,21631,88119.2,23247.5,1.991
98836.3,69579,93093.2,23134.3,16582,91432.3,24149.3,2
57711.6,37041,102108,37719.5,24669,100206,28287.9,2.003
83345.5,51981,105079,32894.4,20301,106190,27215,2.01
102714,70098,96028.9,51946.6,36426,93460,18136,2.021
155268,96467,105483,75753.7,46951,105740,28227.2,2.022
72584.7,51036,93207,21382.4,16417,85357.7,22095.2,2.052
70672.7,49802,93000.4,19963.8,14090,92856.3,18518.9,2.083
98739.7,67994,95170.2,41099.9,28339,95046.4,22759.7,2.098
142711,98639,94817.8,29213.2,19583,97764.3,29145.6,2.099
108634,80517,88421.8,32612.8,24769,86289.9,24963.5,2.099
81278,53574,99425.7,28494.2,19586,95343.5,27346.8,2.102
83102.7,58783,92649.5,29857,21538,90849.1,26970,2.109
78959.1,57454,90066.2,28513.6,21379,87406.6,22364.3,2.136
93722.1,65084,94373,40422.3,30353,87276.8,19823,2.138
80144.1,59075,88909.4,22693.4,17287,86032,21253.4,2.165
98671.5,62750,103052,41439.3,27955,97147.8,26624.3,2.169
86896.2,69523,81912.9,22612,17391,85210.7,12389.6,2.173
91148.4,67403,88623.6,38938.1,30598,83399.1,23076.4,2.174
105532,68353,101183,48277.2,33585,94205.6,14026.3,2.182
111800,81635,89752.4,37893.4,28383,87495.5,21862,2.195
70665.6,52449,88298,30132.3,22625,87281.8,28468,2.219
97726.5,72089,88843,32868.8,24685,87263.2,21794.3,2.22
90251.6,62415,94764.6,52907.8,38287,90562.5,11040.7,2.224
116114,73194,103966,68772.3,45815,98375.2,12339.3,2.252
76363.3,48537,103108,28861.3,19625,96379.9,16080.5,2.252
85581.3,59192,94753.6,29512.7,19644,98459.7,19476.6,2.257
79823.9,59247,88297.1,21768.8,17858,79888,27332.3,2.272
77481.6,53475,94957.1,32256.1,24955,84710,28161.7,2.282
80190.2,58489,89851.9,27188.8,22221,80187.3,30424.2,2.31
72133.9,49349,95794.5,33316,24341,89700.3,12622.2,2.319
108573,62987,112967,103536,62070,109317,30371,2.338
77559.7,53905,94294.6,22877.6,15937,94077.2,24673,2.338
96518.8,68998,91676,28226.5,20570,89929.7,16074.9,2.347
87734.7,65000,88458.2,37364.9,28812,84990.4,25348.5,2.363
76547.9,56493,88801.2,26956.2,21385,82609.5,29020,2.366
80455.8,55950,94240.4,23698.1,18003,86267.6,11088.3,2.376
70938.2,51590,90114.5,21788.8,17498,81606.6,27685.6,2.404
137355,96023,93745.4,55084.1,39091,92348.4,19780.9,2.429
96924.9,65706,96674.2,25162.2,18199,90611.1,19258.6,2.456
70904.1,46900,99078.4,26812,19684,89268.1,23985.8,2.496
162418,110019,96749.1,61640.5,41683,96914.1,24853.1,2.526
91210.1,57043,104790,55355.9,34499,105157,25479.6,2.527
85936.3,58471,96319.9,32487.3,20839,102168,28561.2,2.572
70260.2,53422,86192.4,24495.7,19431,82618,11387.1,2.579
95480.8,66886,93553.7,33546.4,23198,94771,28644,2.612
121155,89180,89033.6,39201.7,29516,87041.6,22434,2.638
85570.6,57422,97662.1,31235.6,21507,95181,12294.4,2.65
112489,79768,92418.9,34092.2,25708,86909.4,24193.5,2.653
105611,73103,94679.1,45753.2,35170,85256.8,17294.8,2.659
69936.4,49574,92454.8,28493.6,21386,87316.6,30102.6,2.66
67071.6,43027,102159,27469.6,18075,99598.7,19956.9,2.669
76299.4,58552,85400.3,28328.6,22181,83699.8,21436.9,2.676
89450.1,67829,86426.1,19723,15533,83214,18109.7,2.682
91307.4,60615,98720.2,60004.5,45135,87126.5,26689.2,2.698
71645.4,50601,92791.7,36148.4,27101,87414.6,28517,2.699
97111,67017,94964.9,31997.4,23300,89999.1,29312.6,2.702
76969,54052,93322,19718.1,14400,89739.4,18846,2.704
108115,80472,88048,27521.3,21272,84789.3,22183.5,2.713
74283.8,52914,92003.2,26950.7,20702,85317.4,27544.1,2.715
72504.5,46392,102424,34136.4,22892,97726.8,29569.9,2.733
73227.3,44391,108108,39049.9,26203,97667.1,27144.6,2.755
89417.4,63853,91774.2,23221.9,17453,87198.4,21744,2.756
82037.7,59571,90252.3,25041.5,18979,86470.2,27873.2,2.773
93583.7,64037,95774.3,26669.9,17925,97508.4,22798.3,2.793
91795.9,66997,89794.1,57859.9,40397,93866.1,13611.6,2.825
89914.4,62735,93928.9,40835.6,29026,92200.1,26045.4,2.902
58998.9,40581,95279.8,36112.5,27109,87302,13760,2.928
122683,88548,90800,31791.8,23876,87263.5,25523.1,2.931
71418.2,44631,104870,52219.2,35543,96284.4,21557,2.946
103442,64179,105629,93372.9,62831,97392.8,17933.1,2.961
105147,75085,91774.6,29443.7,21117,91377.6,23710.5,2.964
98256.9,72234,89145.9,41158.5,30807,87556.8,21862.7,2.966
74792.1,52811,92813.5,29004.8,20619,92189.8,25261.6,2.97
79581.8,53424,97624.1,27457.2,18404,97774,27599.3,2.981
72303.6,42403,111749,38073.5,24395,102283,29210.5,3.011
99713.8,73023,89490.2,27734.6,21519,84465.4,29593.4,3.038
84962.1,44264,125793,30086.1,18856,104567,10951,3.042
77696,56807,89634.8,30321.4,21675,91678.9,11066.9,3.056
82830.7,59938,90566.8,26171,18974,90394.4,21976.5,3.081
73686.6,56523,85436.5,25103.6,20479,80335.4,17036.1,3.081
68065.6,46158,96640.8,31780.7,23770,87622.2,20160.4,3.089
86076.1,58510,96412.3,27876,18762,97371.4,18327.8,3.094
62405.4,46704,87568.6,42413.6,35236,78885.8,13057.6,3.147
70909.8,48251,96311.9,19618.8,13878,92645.6,26785.1,3.149
97229.5,75718,84154.8,75626.8,58334,84963.8,18399.5,3.157
92524.4,58952,102858,53770.3,36184,97388.1,20045.9,3.161
110069,71379,101059,31328.1,20303,101124,30540.1,3.181
78235.6,58135,88195.6,28256.9,21767,85075.7,25260.2,3.2
124136,76103,106899,39100.9,24283,105527,21287.2,3.21
76503.2,57372,87389.6,17788.9,14325,81383.1,17083.7,3.226
64349.4,36590,115256,33427.1,20046,109282,21001.5,3.232
84162,55429,99508.2,40823.9,27893,95917.7,22508.5,3.239
111439,75828,96313.4,30413.1,21424,93033.7,18832.9,3.241
93434.6,61059,100285,36184.3,22771,104140,21939.9,3.242
79299.9,50894,102114,29969.5,20122,97608.5,19515.3,3.253
80936.4,50179,105707,43134.7,28591,98872.8,12335.8,3.291
159697,100481,104158,61786.1,41429,97738.6,26560.9,3.294
91613.4,65676,91418.1,37393.9,27788,88190.7,12860.2,3.306
85791.4,58790,95635.8,29058,20598,92452.8,13955.2,3.31
94687,65555,94659.6,31530.9,22619,91357.3,29285,3.324
104567,74024,92577.1,58882.5,39244,98331.6,30719.5,3.358
155616,111923,91120.5,36973,27035,89626.8,30190.9,3.371
58696.4,41438,92830.9,45481.4,34474,86461.3,28747.5,3.387
101898,74103,90118.1,29518.2,22579,85677.2,23237.1,3.394
84509.9,63803,86805.3,22879,18118,82757.4,18158.7,3.403
83320.6,64149,85122.1,18746.6,15333,80126.4,21862.7,3.439
106222,78256,88956,23989.9,17988,87402.9,14137.4,3.442
89948.5,66624,88479.6,40266.3,32036,82372.8,25643.2,3.443
134574,89897,98106.1,27174.3,18509,96217.7,14280.9,3.448
76279.6,53726,93047.3,27649,20170,89836.6,29515.4,3.451
133067,89427,97517.7,43537.6,30027,95023.9,25456.2,3.476
70393.7,46516,99177,29155.9,19472,98128.8,25110.5,3.477
101218,68399,96981.6,31953.2,20722,101056,26743,3.491
78927.9,56966,90801.8,23731.9,17962,86587.9,18075.2,3.496
156629,109738,93539.4,39334.8,27294,94447.4,27331.6,3.504
67712.7,52394,84697.1,22458.8,18083,81394.7,30688.4,3.506
93108,69446,87865.7,21477.6,16114,87350,28503.9,3.52
126239,78869,104898,37546.4,23777,103488,10198.9,3.532
98927.1,66507,97482.8,66703,47766,91518,16632.4,3.541
86355.9,65794,86017.2,24718.6,19774,81923.5,26882.4,3.541
88716.6,57156,101724,42321.1,27056,102512,24333.5,3.548
114960,73939,101895,36854.3,24919,96925.3,23124,3.552
117663,81594,94506.2,26602.3,19594,88976.5,25036.7,3.57
78800.1,51539,100201,30696.7,19683,102207,17425.9,3.572
93450.2,70616,86727.5,59396.6,43688,89100.3,24445.3,3.575
95017.2,66974,92977.1,37514.6,28055,87633.5,23923,3.575
104817,69615,98675.7,30502.1,20402,97980,26979,3.579
113749,81574,91385.3,30872.7,23438,86324.4,18792.8,3.584
99155,65428,99318.7,35935.2,23952,98323.7,18801.8,3.59
79205.5,56688,91568,25358.9,18460,90028.1,19226.8,3.599
76714.8,58592,85806.6,22250.4,17876,81573.3,12940.3,3.61
87517.4,54870,104530,39899.2,26394,99069.4,10169.2,3.614
85219.2,62610,89201.8,20212.2,14950,88603.7,29403,3.615
94625.2,55305,112130,36337.5,23101,103087,19462.1,3.616
109839,76475,94127.7,48440.1,35915,88391.2,29127,3.621
70081.3,45115,101803,31079,20406,99813.4,30457.3,3.626
81056.4,55386,95910.8,28395.6,19662,94646.1,25755.6,3.632
83479,53695,101888,25596.9,16351,102594,18847.3,3.639
67679.3,44267,100197,53495.7,38806,90344.1,19697.4,3.64
107458,77854,90456.5,30765.7,22711,88779.1,18562.4,3.66
96875.2,61901,102564,34481.4,22953,98452.1,17158.9,3.671
86579.5,59451,95441.2,36172.6,25046,94650,29820.4,3.69
98895.9,64528,100441,31477.8,21720,94978.3,13354.3,3.697
137233,100495,89494.1,48429,37058,85645.3,30019.8,3.704
78934.2,53947,95891.1,20094.9,14054,93705.5,17881.3,3.719
75519.9,50219,98553.7,20030.7,14006,93726.4,21075.4,3.721
70065.6,48727,94235.7,25953,18823,90360.4,18124.9,3.722
97936.7,57280,112053,48163.4,29296,107743,19288.9,3.724
72298.6,51650,91735.9,25673.5,18762,89678.1,15197.9,3.728
80593.5,55442,95266.7,26569.8,18518,94031.8,18885.3,3.734
67885.9,42531,104605,70672.6,47323,97872,24411.5,3.734
104381,74036,92397.4,34850.5,24624,92753.6,19696.1,3.737
75154.2,52038,94648.3,34571.1,25470,88953.7,23604.9,3.74
119651,79550,98572.3,40549.2,28323,93826,17065.8,3.756
110010,76680,94022.3,36396.8,24760,96336.9,29713.5,3.758
77115.9,62756,80532.1,60979.4,49984,79952.6,24432.2,3.767
76956.9,53887,93593,19872.7,14898,87419.6,16717.3,3.768
97600.9,73901,86553.2,30849.9,24557,82330.1,24717.9,3.774
67589.2,52890,83749.7,20736.6,18019,75419.9,18078,3.783
85962.5,56242,100168,41394.5,28702,94517.1,28766.1,3.815
63338.4,45138,91961.2,29128.3,21882,87238.6,23534.5,3.815
73660.4,51114,94443.9,22026.2,15246,94681.1,14203.7,3.817
75220.9,52687,93565.4,35388.7,25951,89369.8,28031.2,3.834
123174,84667,95342.4,68364.5,47222,94878.2,10760.5,3.865
69187.4,55523,81664.6,18896.3,15727,78743,10832.3,3.865
85535.8,59546,94140.3,25897.1,19155,88603,22810,3.891
71881.8,55975,84159.8,22623,18927,78333.8,28484.6,3.892
112194,73102,100582,40597.5,26663,99786.2,24927.6,3.911
87346.3,63062,90773,23165.4,18126,83756.2,13866.2,3.912
62944.3,44232,93261,35637.8,26236,89021.2,23867.1,3.921
73302.5,39827,120621,38495.1,23983,105192,20288.1,3.926
110572,78775,91989,45081.8,31083,95051.4,21508.7,3.937
91461.5,67605,88662.4,35920.7,27941,84252.5,29473.3,3.94
64370,43704,96525.6,28989,19057,99691.5,28169.9,3.945
96842.6,63136,100524,67831.1,47068,94446,17693,3.953
77022.9,52158,96778.5,58578.2,39735,96614.7,11842.5,3.955
96944.1,56970,111521,42156.9,25431,108639,29113.9,3.96
96711.2,67291,94188.9,33563.7,24518,89714.9,10550.1,3.963
74464.8,51147,95413.7,22661.7,16054,92510,16694.6,3.965
86098.9,57710,97774.6,65601.1,45827,93814.4,19979.6,3.976
89354.2,69696,84020.9,20041.7,15812,83067,29992.9,3.98
90030.8,55782,105774,37061.3,24442,99371.9,18051.8,3.991
81610.2,58469,91474.3,22603.7,16965,87318.4,23622.2,4
73658.9,44535,108394,22319.4,14407,101529,18892.2,4.001
84191.1,61061,90361.2,32033.2,25525,82246.1,27332.3,4.001
75938,53489,93041.1,34257.1,23105,97168.4,21399,4.003
84649.8,53679,103348,36291.2,22530,105565,26740.3,4.005
56394.6,38729,95429.2,38953.3,28957,88159.7,19905.8,4.006
93067.5,62020,98343.6,42236.3,29444,94008.9,23021.8,4.011
87528.1,65939,86993.1,26077.9,21091,81031.7,13514.3,4.011
106771,66826,104709,49096.3,30835,104348,22111.7,4.017
112786,65586,112700,78694.5,50714,101694,16181.9,4.017
105906,79117,87726.2,28249.3,21072,87858.1,20538.5,4.025
72503.8,47408,100228,27279.2,20328,87946,13021,4.035
63186.4,46018,89986.3,29735.6,23946,81381,25591.4,4.04
97353.8,60202,105979,31468.8,19422,106186,26659.5,4.067
82683,57391,94417.5,42075.5,29947,92078,30542.8,4.095
86978.5,66643,85533.8,25422.4,20955,79507.5,25621.8,4.11
75747.8,53138,93421,42672.4,30098,92915.7,22720.3,4.119
109250,72083,99327.1,47624.5,31899,97843.8,15930,4.119
68943.8,46779,96588.3,35463.2,26118,88985.3,22296,4.12
91909.5,70890,84968,29367.1,23610,81516.4,15391.8,4.122
83560.6,59899,91424.4,29629.3,21359,90911.8,27662.1,4.124
121457,83006,95894.2,40167.7,27607,95353.6,14674.2,4.133
130533,94330,90688.5,30974.8,23514,86330,21746.7,4.135
87055.2,67651,84333.6,24664.1,21179,76320.1,26079.9,4.155
80514,55925,94350.8,26509.8,18865,92093.6,29200.1,4.163
69036.1,46715,96850.1,21822.6,15247,93800,12874,4.17
71765.4,50797,92588.5,29741.8,22000,88598,22126.2,4.2
104773,65530,104783,38341.2,25822,97309.7,30553.2,4.205
102275,77360,86642.7,24964.9,19604,83457.4,29061.4,4.222
152585,96076,104082,45633.1,30456,98194.6,27811.1,4.226
90782.7,64429,92342.5,38469.6,26765,94195.5,23391,4.251
116396,69411,109898,48424.2,31099,102046,25183.6,4.266
71374.2,46258,101119,25126.3,15446,106609,19652.6,4.267
72833.2,49730,95982.3,35458.4,23938,97075.9,28951.7,4.27
96396,64880,97370.6,31205.2,20720,98700.2,30107.5,4.272
107029,69402,101067,64384.6,40986,102950,20003.8,4.279
78873.2,46763,110537,42319.1,26710,103835,29398.8,4.297
109094,80446,88874,38894.6,28851,88350.4,23399.3,4.301
88032.9,53529,107779,27488.9,17801,101203,17149.9,4.301
64470.8,40970,103128,35200.4,23639,97588.3,15744.4,4.318
120606,78415,100797,56176.4,38706,95116.4,16807.7,4.319
87574.9,55291,103802,37449.8,25126,97680,13166.6,4.326
87218.5,57126,100059,30138.5,21294,92756.5,16836.7,4.34
110651,81721,88736.1,26867.9,20201,87164.8,24463.9,4.362
99571.8,72213,90365.1,44982.5,32341,91152.8,13372.2,4.363
67347.8,46987,93934.5,23853.3,17206,90854.9,20669.6,4.366
72159.4,48600,97305.4,29791.4,19852,98348.4,20876.6,4.368
83960.3,55603,98959.1,47869.4,32691,95964.4,20968.4,4.371
91444.4,69406,86345.6,23547.6,18819,82003.2,18244.3,4.377
67739.7,39552,112242,39371.4,25700,100399,17879.3,4.38
63888.6,45921,91178.5,26907.9,20337,86710.8,29358.8,4.403
76421.6,51471,97304.6,33402.9,24427,89617.7,22024.8,4.404
89266.9,66655,87768.3,36351.3,29442,80915.6,22494,4.406
80730.5,55989,94496.4,31212.8,22929,89213,17192.7,4.414
111667,76256,95969.3,35177.6,24484,94159.4,23788.4,4.429
91310.3,65145,91858.3,39159.6,26921,95329.4,25151.2,4.431
59826,37163,105502,51276.7,34774,96637.4,10298.9,4.444
126734,85638,96985.7,38085.2,26754,93292.7,29805.9,4.444
83327,51616,105799,37536.7,25108,97976.9,29524.4,4.447
67131.9,46965,93677.4,27506.8,20337,88640.9,23204.7,4.455
79540.6,56769,91824.3,25210.5,17317,95409,10071.2,4.479
97571,74517,85811.5,45520,36197,82415.6,28275.5,4.499
84310.4,64149,86133.3,24613,19909,81020.5,15331.8,4.516
106772,67455,103734,32150.6,19650,107227,28905.5,4.528
66558.2,46434,93938.9,31774.5,22102,94216.5,21465.2,4.538
79123.8,59447,87228.3,23306.1,17539,87085.4,15540.9,4.541
126974,95187,87421.5,31614.4,25263,82012.5,11018.6,4.542
84032,53247,103426,16972.6,11346,98036.1,14997.2,4.548
82431.7,58282,92691.5,32207.1,22963,91918.6,18098.7,4.553
62244.3,46280,88142.6,54487.9,42056,84908.7,22722.4,4.554
87981.1,68618,84029.4,19825.1,15738,82555.4,22750,4.571
70011.7,50666,90559.5,21639.8,16446,86232.8,21612.9,4.575
94656.5,68560,90481.4,26869.3,20128,87485.4,24965.6,4.576
92097.6,68115,88610.6,23607.7,17631,87751.8,24470.8,4.58
84864.2,54770,101546,35681.3,22666,103168,14553.5,4.583
95310.4,70650,88411.4,28913.1,21354,88735,16752.5,4.588
92865.9,51658,117814,38526.1,24346,103707,30143.3,4.601
106979,79219,88500.8,31309.4,24011,85456.5,16786.3,4.605
